Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Marjon Beauchamp (36762403),Marjon Beauchamp,36762403,PG/SF/F/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,2.42
PG,Ryan Rollins (36762408),Ryan Rollins,36762408,PG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,8.64
SF,Jared Rhoden (36762509),Jared Rhoden,36762509,SF/F/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,3.38
C,Taj Gibson (36762512),Taj Gibson,36762512,C/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,9.71
PG,KJ Simpson (36762514),KJ Simpson,36762514,PG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,7.25
PG,Vasilije Micic (36762517),Vasilije Micic,36762517,PG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,9.9
SG,Seth Curry (36762520),Seth Curry,36762520,SG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,8.70
SG,Nick Smith Jr. (36762523),Nick Smith Jr.,36762523,SG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,2.35
PF,DaQuan Jeffries (36762526),DaQuan Jeffries,36762526,PF/F/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,CHA,0
PG,Quincy Olivari (36762434),Quincy Olivari,36762434,PG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,0
PG/SG,Gabe Vincent (36762437),Gabe Vincent,36762437,PG/SG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,6.12
PF,Maxwell Lewis (36762441),Maxwell Lewis,36762441,PF/F/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,0
PF,Armel Traore (36762444),Armel Traore,36762444,PF/F/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,1.25
PG,Bronny James (36762447),Bronny James,36762447,PG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,1.71
PG,Jalen Hood-Schifino (36762450),Jalen Hood-Schifino,36762450,PG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,LAL,0
SG/SF,Spencer Jones (36762540),Spencer Jones,36762540,SG/SF/F/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,3.25
PG/SG,Trey Alexander (36762545),Trey Alexander,36762545,PG/SG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,0.95
SF/PF,Hunter Tyson (36762549),Hunter Tyson,36762549,SF/PF/F/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,5.03
C,PJ Hall (36762553),PJ Hall,36762553,C/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,0
PG/SG,Jalen Pickett (36762555),Jalen Pickett,36762555,PG/SG/G/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,0
C,Vlatko Cancar (36762559),Vlatko Cancar,36762559,C/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,5.12
C,DaRon Holmes II (36762561),DaRon Holmes II,36762561,C/UTIL,3000,DEN@LAL 11/23/2024 10:30PM ET,DEN,0
