Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Jacob Toppin (36780007),Jacob Toppin,36780007,SF/PF/F/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,1.5
SF,Kevin McCullar Jr. (36780011),Kevin McCullar Jr.,36780011,SF/F/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,0
C,Bruno Fernando (36779850),Bruno Fernando,36779850,C/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,9.62
C,Ulrich Chomche (36779857),Ulrich Chomche,36779857,C/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,3.25
SG,Garrett Temple (36779859),Garrett Temple,36779859,SG/G/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,4.25
SF,Jamison Battle (36779866),Jamison Battle,36779866,SF/F/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,9.44
SG,Ja'Kobe Walter (36779869),Ja'Kobe Walter,36779869,SG/G/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,7.69
C,Cole Swider (36779939),Cole Swider,36779939,C/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,DET,1.25
PG/SG,Alondes Williams (36779941),Alondes Williams,36779941,PG/SG/G/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,DET,7
PG,Daniss Jenkins (36779945),Daniss Jenkins,36779945,PG/G/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,DET,0
C,Paul Reed (36779948),Paul Reed,36779948,C/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,DET,8.28
PF,Bobi Klintman (36779950),Bobi Klintman,36779950,PF/F/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,DET,0
PG,D.J. Carton (36780052),D.J. Carton,36780052,PG/G/UTIL,3000,TOR@DET 11/25/2024 07:00PM ET,TOR,3.62
PG,Yuki Kawamura (36779931),Yuki Kawamura,36779931,PG/G/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,MEM,2.06
C,Colin Castleton (36779934),Colin Castleton,36779934,C/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,MEM,2.04
PF,Gregory Jackson (36779936),Gregory Jackson,36779936,PF/F/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,MEM,0
SG,Taze Moore (36780031),Taze Moore,36780031,SG/G/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,14.5
SG,Bryce McGowens (36780034),Bryce McGowens,36780034,SG/G/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,0
SF,Rayan Rupert (36780037),Rayan Rupert,36780037,SF/F/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,7.02
SG,Justin Minaya (36780040),Justin Minaya,36780040,SG/G/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,0
C,Duop Reath (36780043),Duop Reath,36780043,C/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,2.92
PF/C,Jabari Walker (36780045),Jabari Walker,36780045,PF/C/F/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,6.79
PF,Matisse Thybulle (36780049),Matisse Thybulle,36780049,PF/F/UTIL,3000,POR@MEM 11/25/2024 08:00PM ET,POR,0
PF/C,Enrique Freeman (36779846),Enrique Freeman,36779846,PF/C/F/UTIL,3000,NOP@IND 11/25/2024 07:00PM ET,IND,4.44
PF/C,James Johnson (36779918),James Johnson,36779918,PF/C/F/UTIL,3000,NOP@IND 11/25/2024 07:00PM ET,IND,3.33
PG,Tristen Newton (36779922),Tristen Newton,36779922,PG/G/UTIL,3000,NOP@IND 11/25/2024 07:00PM ET,IND,1.5
C,Moses Brown (36779925),Moses Brown,36779925,C/UTIL,3000,NOP@IND 11/25/2024 07:00PM ET,IND,11.42
PF/C,Karlo Matkovic (36780027),Karlo Matkovic,36780027,PF/C/F/UTIL,3000,NOP@IND 11/25/2024 07:00PM ET,NOP,5.31
