Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Orlando Robinson (36902735),Orlando Robinson,36902735,C/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,5.67
PF,Isaiah Crawford (36902737),Isaiah Crawford,36902737,PF/F/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,0
SG,Mason Jones (36902740),Mason Jones,36902740,SG/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,5.17
PG,Devin Carter (36902743),Devin Carter,36902743,PG/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,0
C,Charles Bassey (36902545),Charles Bassey,36902545,C/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,9.88
PF,Riley Minix (36902552),Riley Minix,36902552,PF/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,2.5
SG,David Duke Jr. (36902555),David Duke Jr.,36902555,SG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,6
PG,Tre Jones (36902558),Tre Jones,36902558,PG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,13.59
SF/PF,Matas Buzelis (36902561),Matas Buzelis,36902561,SF/PF/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,10.37
SG/SF,Malaki Branham (36902565),Malaki Branham,36902565,SG/SF/F/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,12.20
PF,Julian Phillips (36902580),Julian Phillips,36902580,PF/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,9.81
PG/SG,Blake Wesley (36902643),Blake Wesley,36902643,PG/SG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,8.48
PF,Harrison Ingram (36902647),Harrison Ingram,36902647,PF/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,1.25
SG,Sidy Cissoko (36902650),Sidy Cissoko,36902650,SG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,2.5
PF/C,Sandro Mamukelashvili (36902653),Sandro Mamukelashvili,36902653,PF/C/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,SAS,10.18
PG/SG,Jevon Carter (36902764),Jevon Carter,36902764,PG/SG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,4.18
PG,DJ Steward (36902768),DJ Steward,36902768,PG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,0
SG,Chris Duarte (36902771),Chris Duarte,36902771,SG/G/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,4.96
C,E.J. Liddell (36902774),E.J. Liddell,36902774,C/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,5.04
C,Adama Sanogo (36902776),Adama Sanogo,36902776,C/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,3.17
SF,Dalen Terry (36902778),Dalen Terry,36902778,SF/F/UTIL,3000,CHI@SAS 12/05/2024 08:00PM ET,CHI,8.97
SF,Jamal Cain (36902542),Jamal Cain,36902542,SF/F/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,NOP,11.65
SF,Antonio Reeves (36902547),Antonio Reeves,36902547,SF/F/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,NOP,8.46
C,Daniel Theis (36902550),Daniel Theis,36902550,C/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,NOP,11.32
C,Trey Jemison (36902608),Trey Jemison,36902608,C/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,NOP,8.56
PF/C,Karlo Matkovic (36902610),Karlo Matkovic,36902610,PF/C/F/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,NOP,5.3
PG,TyTy Washington Jr. (36902709),TyTy Washington Jr.,36902709,PG/G/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,PHX,6.58
SF,Jalen Bridges (36902712),Jalen Bridges,36902712,SF/F/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,PHX,0.62
PF/C,Bol Bol (36902715),Bol Bol,36902715,PF/C/F/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,PHX,4.55
SG,Damion Lee (36902719),Damion Lee,36902719,SG/G/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,PHX,7.94
PG,Collin Gillespie (36902722),Collin Gillespie,36902722,PG/G/UTIL,3000,PHX@NOP 12/05/2024 08:00PM ET,PHX,3.5
PG,Boo Buie (36902583),Boo Buie,36902583,PG/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,0
C,Ariel Hukporti (36902586),Ariel Hukporti,36902586,C/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,5.69
SG/SF,Matt Ryan (36902588),Matt Ryan,36902588,SG/SF/F/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,1.75
SG/SF,Pacome Dadiet (36902593),Pacome Dadiet,36902593,SG/SF/F/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,4.61
SF/PF,Jacob Toppin (36902598),Jacob Toppin,36902598,SF/PF/F/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,1.38
PG,Tyler Kolek (36902602),Tyler Kolek,36902602,PG/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,6.25
SF,Kevin McCullar Jr. (36902605),Kevin McCullar Jr.,36902605,SF/F/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,NYK,0
PG/SG,Isaiah Wong (36902690),Isaiah Wong,36902690,PG/SG/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,CHA,0
C,Taj Gibson (36902694),Taj Gibson,36902694,C/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,CHA,8.82
SG,Seth Curry (36902696),Seth Curry,36902696,SG/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,CHA,7.85
SG/SF,Nick Smith Jr. (36902699),Nick Smith Jr.,36902699,SG/SF/F/G/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,CHA,5.55
PF,DaQuan Jeffries (36902704),DaQuan Jeffries,36902704,PF/F/UTIL,3000,CHA@NYK 12/05/2024 07:30PM ET,CHA,0
