Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Tristen Newton (36828468),Tristen Newton,36828468,PG/SG/G/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,IND,1.5
PF/C,Enrique Freeman (36828472),Enrique Freeman,36828472,PF/C/F/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,IND,4.3
SG/SF,Johnny Furphy (36828476),Johnny Furphy,36828476,SG/SF/F/G/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,IND,5.02
C,James Wiseman (36828483),James Wiseman,36828483,C/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,IND,7.25
C,Cole Swider (36828594),Cole Swider,36828594,C/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,DET,2
PG,Daniss Jenkins (36828596),Daniss Jenkins,36828596,PG/G/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,DET,0
C,Paul Reed (36828599),Paul Reed,36828599,C/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,DET,9.56
PF,Bobi Klintman (36828601),Bobi Klintman,36828601,PF/F/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,DET,0
PG,Jamal Shead (36828363),Jamal Shead,36828363,PG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,11.88
PG/SG,Josh Richardson (36828369),Josh Richardson,36828369,PG/SG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,10.25
PG,Dru Smith (36828373),Dru Smith,36828373,PG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,10.25
C,Bruno Fernando (36828381),Bruno Fernando,36828381,C/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,10.27
C,Thomas Bryant (36828389),Thomas Bryant,36828389,C/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,11.39
PF,Keshad Johnson (36828391),Keshad Johnson,36828391,PF/F/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,0
PG/SF,Josh Christopher (36828394),Josh Christopher,36828394,PG/SF/F/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,0
C,Kel'el Ware (36828399),Kel'el Ware,36828399,C/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,MIA,6.05
C,Ulrich Chomche (36828513),Ulrich Chomche,36828513,C/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,3.25
SG,Garrett Temple (36828515),Garrett Temple,36828515,SG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,3.93
SG,Ja'Kobe Walter (36828518),Ja'Kobe Walter,36828518,SG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,14.2
PG,D.J. Carton (36828521),D.J. Carton,36828521,PG/G/UTIL,3000,TOR@MIA 11/29/2024 08:00PM ET,TOR,3.62
PG/SG,Jevon Carter (36828412),Jevon Carter,36828412,PG/SG/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,CHI,4.56
PG,DJ Steward (36828416),DJ Steward,36828416,PG/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,CHI,0
SG/SF,Chris Duarte (36828419),Chris Duarte,36828419,SG/SF/F/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,CHI,4.85
C,E.J. Liddell (36828424),E.J. Liddell,36828424,C/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,CHI,5.5
C,Adama Sanogo (36828426),Adama Sanogo,36828426,C/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,CHI,3.17
SG/SF,Baylor Scheierman (36828537),Baylor Scheierman,36828537,SG/SF/F/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,3.25
PF/C,Xavier Tillman (36828542),Xavier Tillman,36828542,PF/C/F/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,5.69
SF,Anton Watson (36828546),Anton Watson,36828546,SF/F/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,0
SF/PF,Jordan Walsh (36828549),Jordan Walsh,36828549,SF/PF/F/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,4.52
PG,JD Davison (36828553),JD Davison,36828553,PG/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,1.92
SF,Drew Peterson (36828556),Drew Peterson,36828556,SF/F/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,2.75
SG/SF,Jaden Springer (36828559),Jaden Springer,36828559,SG/SF/F/G/UTIL,3000,BOS@CHI 11/29/2024 08:00PM ET,BOS,4.45
PF,Dillon Jones (36828366),Dillon Jones,36828366,PF/F/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,6.26
PG/SG,Gabe Vincent (36828428),Gabe Vincent,36828428,PG/SG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,6.10
PF,Maxwell Lewis (36828432),Maxwell Lewis,36828432,PF/F/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,0.31
PF,Armel Traore (36828435),Armel Traore,36828435,PF/F/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,2.17
PG,Jalen Hood-Schifino (36828438),Jalen Hood-Schifino,36828438,PG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,0
PG,Quincy Olivari (36828441),Quincy Olivari,36828441,PG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,0
PG,Bronny James (36828444),Bronny James,36828444,PG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,LAL,1.71
C,Branden Carlson (36828564),Branden Carlson,36828564,C/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,7
PG,Adam Flagler (36828566),Adam Flagler,36828566,PG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,2.69
SF,Alex Ducas (36828569),Alex Ducas,36828569,SF/F/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,0
C,Ousmane Dieng (36828572),Ousmane Dieng,36828572,C/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,10.03
PG,Nikola Topic (36828574),Nikola Topic,36828574,PG/G/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,0
C,Jaylin Williams (36828577),Jaylin Williams,36828577,C/UTIL,3000,OKC@LAL 11/29/2024 10:00PM ET,OKC,0
SG/SF,Colby Jones (36828355),Colby Jones,36828355,SG/SF/F/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,2.48
PG,Jordan McLaughlin (36828360),Jordan McLaughlin,36828360,PG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,6.17
SG,Taze Moore (36828447),Taze Moore,36828447,SG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,POR,10.5
SG,Bryce McGowens (36828450),Bryce McGowens,36828450,SG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,POR,0
SG,Justin Minaya (36828453),Justin Minaya,36828453,SG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,POR,1.25
SG/SF,Kris Murray (36828456),Kris Murray,36828456,SG/SF/F/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,POR,10.39
PF,Matisse Thybulle (36828461),Matisse Thybulle,36828461,PF/F/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,POR,0
PF/C,Isaac Jones (36828579),Isaac Jones,36828579,PF/C/F/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,4.5
C,Orlando Robinson (36828583),Orlando Robinson,36828583,C/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,8.5
SG,Mason Jones (36828585),Mason Jones,36828585,SG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,5.17
PF,Isaiah Crawford (36828588),Isaiah Crawford,36828588,PF/F/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,0
PG,Devin Carter (36828591),Devin Carter,36828591,PG/G/UTIL,3000,SAC@POR 11/29/2024 10:00PM ET,SAC,0
