Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Cole Swider (36873764),Cole Swider,36873764,C/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,DET,2
PG/SG,Alondes Williams (36873766),Alondes Williams,36873766,PG/SG/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,DET,7
PG,Daniss Jenkins (36873770),Daniss Jenkins,36873770,PG/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,DET,0
PF,Bobi Klintman (36873773),Bobi Klintman,36873773,PF/F/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,DET,0
SG,Stanley Umude (36873913),Stanley Umude,36873913,SG/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,2.15
PF,Chris Livingston (36873916),Chris Livingston,36873916,PF/F/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,2.25
PG,Ryan Rollins (36873919),Ryan Rollins,36873919,PG/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,8.64
C,Liam Robbins (36873922),Liam Robbins,36873922,C/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,2.19
SG,AJ Johnson (36873924),AJ Johnson,36873924,SG/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,1.06
PF,Tyler Smith (36873927),Tyler Smith,36873927,PF/F/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,3.56
PG/SF,Marjon Beauchamp (36873930),Marjon Beauchamp,36873930,PG/SF/F/G/UTIL,3000,MIL@DET 12/03/2024 07:00PM ET,MIL,2.75
SF,Jett Howard (36873714),Jett Howard,36873714,SF/F/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,7.13
PG,Mac McClung (36873717),Mac McClung,36873717,PG/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,4.25
SG/SF,Gary Harris (36873720),Gary Harris,36873720,SG/SF/F/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,8.31
PG,Boo Buie (36873805),Boo Buie,36873805,PG/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,0
C,Ariel Hukporti (36873808),Ariel Hukporti,36873808,C/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,6.41
SG/SF,Matt Ryan (36873810),Matt Ryan,36873810,SG/SF/F/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,2.04
SG/SF,Pacome Dadiet (36873815),Pacome Dadiet,36873815,SG/SF/F/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,4.92
SF/PF,Jacob Toppin (36873820),Jacob Toppin,36873820,SF/PF/F/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,1.38
PG,Tyler Kolek (36873824),Tyler Kolek,36873824,PG/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,6.73
SF,Kevin McCullar Jr. (36873827),Kevin McCullar Jr.,36873827,SF/F/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,NYK,0
SF/PF,Caleb Houstan (36873966),Caleb Houstan,36873966,SF/PF/F/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,1.64
PG,Cory Joseph (36873970),Cory Joseph,36873970,PG/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,3.79
PG,Trevelin Queen (36873973),Trevelin Queen,36873973,PG/G/UTIL,3000,ORL@NYK 12/03/2024 07:30PM ET,ORL,1.5
C,Ulrich Chomche (36873740),Ulrich Chomche,36873740,C/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,TOR,3.25
SG,Garrett Temple (36873742),Garrett Temple,36873742,SG/G/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,TOR,3.93
PG,Jamal Shead (36873745),Jamal Shead,36873745,PG/G/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,TOR,11.04
C,Bruno Fernando (36873748),Bruno Fernando,36873748,C/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,TOR,10.27
PG,D.J. Carton (36873750),D.J. Carton,36873750,PG/G/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,TOR,3.62
PF/C,James Johnson (36873868),James Johnson,36873868,PF/C/F/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,3.33
PG/SG,Tristen Newton (36873872),Tristen Newton,36873872,PG/SG/G/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,1
PF/C,Enrique Freeman (36873876),Enrique Freeman,36873876,PF/C/F/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,3.88
C,Moses Brown (36873880),Moses Brown,36873880,C/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,6.96
SG/SF,Johnny Furphy (36873882),Johnny Furphy,36873882,SG/SF/F/G/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,5.73
C,James Wiseman (36873889),James Wiseman,36873889,C/UTIL,3000,IND@TOR 12/03/2024 07:30PM ET,IND,7.25
PG,Ajay Mitchell (36873706),Ajay Mitchell,36873706,PG/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,11.12
SG/SF,Svi Mykhailiuk (36873709),Svi Mykhailiuk,36873709,SG/SF/F/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,7.42
C,Branden Carlson (36873725),Branden Carlson,36873725,C/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,3.5
PG,Adam Flagler (36873727),Adam Flagler,36873727,PG/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,2.69
SF,Alex Ducas (36873730),Alex Ducas,36873730,SF/F/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,0
C,Ousmane Dieng (36873733),Ousmane Dieng,36873733,C/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,10.03
PG,Nikola Topic (36873735),Nikola Topic,36873735,PG/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,0
C,Jaylin Williams (36873738),Jaylin Williams,36873738,C/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,OKC,0
SG/SF,David Jones (36873846),David Jones,36873846,SG/SF/F/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,0
C,Oscar Tshiebwe (36873851),Oscar Tshiebwe,36873851,C/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,17.75
SF,Cody Williams (36873853),Cody Williams,36873853,SF/F/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,9.11
PG,Patty Mills (36873856),Patty Mills,36873856,PG/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,8.56
PF,Micah Potter (36873859),Micah Potter,36873859,PF/F/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,16.75
PG,Isaiah Collier (36873862),Isaiah Collier,36873862,PG/G/UTIL,3000,UTA@OKC 12/03/2024 08:00PM ET,UTA,11.06
PF/C,Markieff Morris (36873776),Markieff Morris,36873776,PF/C/F/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,5
PG,Jazian Gortman (36873780),Jazian Gortman,36873780,PG/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,2.35
SF/PF,Olivier-Maxence Prosper (36873783),Olivier-Maxence Prosper,36873783,SF/PF/F/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,3.31
PG,Brandon Williams (36873787),Brandon Williams,36873787,PG/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,2.6
SG/SF,Kessler Edwards (36873790),Kessler Edwards,36873790,SG/SF/F/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,-0.12
SF,Dante Exum (36873795),Dante Exum,36873795,SF/F/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,DAL,0
PG,Yuki Kawamura (36873935),Yuki Kawamura,36873935,PG/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,MEM,1.79
C,Colin Castleton (36873938),Colin Castleton,36873938,C/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,MEM,2.04
SG,Cam Spencer (36873940),Cam Spencer,36873940,SG/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,MEM,4.5
SG/SF,John Konchar (36873943),John Konchar,36873943,SG/SF/F/G/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,MEM,8.66
PF,Gregory Jackson (36873948),Gregory Jackson,36873948,PF/F/UTIL,3000,MEM@DAL 12/03/2024 08:30PM ET,MEM,0
PG,TyTy Washington Jr. (36873830),TyTy Washington Jr.,36873830,PG/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,PHX,6.58
SF,Jalen Bridges (36873833),Jalen Bridges,36873833,SF/F/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,PHX,0.62
PF/C,Bol Bol (36873836),Bol Bol,36873836,PF/C/F/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,PHX,4.55
SG,Damion Lee (36873840),Damion Lee,36873840,SG/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,PHX,7.94
PG,Collin Gillespie (36873843),Collin Gillespie,36873843,PG/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,PHX,3.5
PF,Riley Minix (36873976),Riley Minix,36873976,PF/F/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,2.5
PG/SG,Blake Wesley (36873979),Blake Wesley,36873979,PG/SG/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,8.48
PF,Harrison Ingram (36873983),Harrison Ingram,36873983,PF/F/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,1.25
SG/SF,Sidy Cissoko (36873986),Sidy Cissoko,36873986,SG/SF/F/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,2.5
PG/SG,David Duke Jr. (36873991),David Duke Jr.,36873991,PG/SG/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,6
PF/C,Sandro Mamukelashvili (36873995),Sandro Mamukelashvili,36873995,PF/C/F/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,10.18
SG/SF,Malaki Branham (36873999),Malaki Branham,36873999,SG/SF/F/G/UTIL,3000,SAS@PHX 12/03/2024 09:00PM ET,SAS,12.20
