Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Tre Jones (36913053),Tre Jones,36913053,PG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,13.59
C,Alex Len (36913056),Alex Len,36913056,C/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,7.03
SG/SF,Malaki Branham (36913061),Malaki Branham,36913061,SG/SF/F/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,11.46
SG,Mason Jones (36913066),Mason Jones,36913066,SG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,5.17
C,Orlando Robinson (36913069),Orlando Robinson,36913069,C/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,5.67
PF,Riley Minix (36913156),Riley Minix,36913156,PF/F/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,2.5
PG/SG,Blake Wesley (36913159),Blake Wesley,36913159,PG/SG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,8.04
PF,Harrison Ingram (36913163),Harrison Ingram,36913163,PF/F/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,1.25
SG,Sidy Cissoko (36913166),Sidy Cissoko,36913166,SG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,2.22
SG,David Duke Jr. (36913169),David Duke Jr.,36913169,SG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,6
PF/C,Sandro Mamukelashvili (36913172),Sandro Mamukelashvili,36913172,PF/C/F/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAS,9.83
SG/SF,Colby Jones (36913297),Colby Jones,36913297,SG/SF/F/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,2.67
PG,Jordan McLaughlin (36913302),Jordan McLaughlin,36913302,PG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,5.65
PF,Isaiah Crawford (36913305),Isaiah Crawford,36913305,PF/F/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,0
PG,Devin Carter (36913308),Devin Carter,36913308,PG/G/UTIL,3000,SAC@SAS 12/06/2024 08:00PM ET,SAC,0
SG,Taze Moore (36913112),Taze Moore,36913112,SG/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,10.5
SG,Bryce McGowens (36913115),Bryce McGowens,36913115,SG/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,0
C,Duop Reath (36913118),Duop Reath,36913118,C/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,3.17
SF,Kris Murray (36913120),Kris Murray,36913120,SF/F/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,9.32
PF,Justin Minaya (36913123),Justin Minaya,36913123,PF/F/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,1.25
PF,Matisse Thybulle (36913126),Matisse Thybulle,36913126,PF/F/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,POR,0
SG/SF,David Jones (36913254),David Jones,36913254,SG/SF/F/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,0
SG/SF,Svi Mykhailiuk (36913259),Svi Mykhailiuk,36913259,SG/SF/F/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,8.19
SF,Cody Williams (36913266),Cody Williams,36913266,SF/F/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,9.11
PG,Patty Mills (36913269),Patty Mills,36913269,PG/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,8.56
PG,Isaiah Collier (36913272),Isaiah Collier,36913272,PG/G/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,10.64
PF,Micah Potter (36913275),Micah Potter,36913275,PF/F/UTIL,3000,UTA@POR 12/06/2024 10:00PM ET,UTA,16.75
PF/C,Pete Nance (36913093),Pete Nance,36913093,PF/C/F/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,PHI,0
SF,Justin Edwards (36913097),Justin Edwards,36913097,SF/F/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,PHI,4
SG/SF,Eric Gordon (36913100),Eric Gordon,36913100,SG/SF/F/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,PHI,9.73
PG/SG,Jeff Dowtin (36913105),Jeff Dowtin,36913105,PG/SG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,PHI,5.69
PG,Reggie Jackson (36913109),Reggie Jackson,36913109,PG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,PHI,10.58
SF,Jett Howard (36913229),Jett Howard,36913229,SF/F/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,7.11
PG/SG,Cole Anthony (36913232),Cole Anthony,36913232,PG/SG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,10.62
SF/PF,Caleb Houstan (36913236),Caleb Houstan,36913236,SF/PF/F/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,1.91
PG,Cory Joseph (36913240),Cory Joseph,36913240,PG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,3.79
PG,Mac McClung (36913243),Mac McClung,36913243,PG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,4.25
PG,Trevelin Queen (36913246),Trevelin Queen,36913246,PG/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,1.5
SG/SF,Gary Harris (36913249),Gary Harris,36913249,SG/SF/F/G/UTIL,3000,ORL@PHI 12/06/2024 07:00PM ET,ORL,8.31
